2024-08-05 01:00	1.09165	1.09215	1.09119	1.09188	20255
2024-08-05 02:00	1.09188	1.09238	1.09129	1.09216	14708
2024-08-05 03:00	1.09217	1.09311	1.09208	1.09305	11182
2024-08-05 04:00	1.09305	1.09396	1.09276	1.09324	17966
2024-08-05 05:00	1.09325	1.09386	1.09119	1.09122	34446
2024-08-05 06:00	1.09124	1.09178	1.08923	1.09051	65203
2024-08-05 07:00	1.09051	1.09670	1.09034	1.09487	56216
2024-08-05 08:00	1.09488	1.09748	1.09464	1.09508	41371
2024-08-05 09:00	1.09511	1.09607	1.09449	1.09513	30140
2024-08-05 10:00	1.09511	1.09513	1.09330	1.09483	21903
2024-08-05 11:00	1.09483	1.09647	1.09434	1.09629	21704
2024-08-05 12:00	1.09628	1.10088	1.09617	1.09910	46944
2024-08-05 13:00	1.09910	1.10032	1.09754	1.09791	51987
2024-08-05 14:00	1.09790	1.09800	1.09563	1.09793	51418
2024-08-05 15:00	1.09793	1.09862	1.09559	1.09561	36377
2024-08-05 16:00	1.09561	1.09610	1.09476	1.09598	27128
2024-08-05 17:00	1.09598	1.09643	1.09472	1.09532	22706
2024-08-05 18:00	1.09532	1.09574	1.09490	1.09510	12940
2024-08-05 19:00	1.09510	1.09587	1.09495	1.09587	12050
2024-08-05 20:00	1.09590	1.09602	1.09491	1.09505	4784
2024-08-05 21:00	1.09500	1.09529	1.09462	1.09525	1688
2024-08-05 22:00	1.09528	1.09619	1.09520	1.09547	3403
2024-08-05 23:00	1.09548	1.09577	1.09498	1.09505	13594
2024-08-06 00:00	1.09506	1.09630	1.09437	1.09627	17828
2024-08-06 01:00	1.09627	1.09631	1.09500	1.09548	15679
2024-08-06 02:00	1.09548	1.09575	1.09517	1.09519	10919
2024-08-06 03:00	1.09518	1.09560	1.09514	1.09540	8041
2024-08-06 04:00	1.09541	1.09558	1.09496	1.09519	11567
2024-08-06 05:00	1.09519	1.09549	1.09448	1.09465	24481
2024-08-06 06:00	1.09466	1.09486	1.09344	1.09389	37641
2024-08-06 07:00	1.09389	1.09408	1.09218	1.09268	35093
2024-08-06 08:00	1.09267	1.09350	1.09185	1.09276	22130
2024-08-06 09:00	1.09277	1.09277	1.09076	1.09117	21071
2024-08-06 10:00	1.09115	1.09143	1.09041	1.09083	18818
2024-08-06 11:00	1.09084	1.09174	1.09037	1.09167	18344
2024-08-06 12:00	1.09166	1.09179	1.09046	1.09051	19262
2024-08-06 13:00	1.09050	1.09245	1.09050	1.09183	27553
2024-08-06 14:00	1.09185	1.09348	1.09152	1.09337	28096
2024-08-06 15:00	1.09338	1.09341	1.09222	1.09251	23194
2024-08-06 16:00	1.09253	1.09321	1.09207	1.09277	11303
